委員姓名,主題ID,直接發言次數,低相關發言次數,中相關發言次數,高相關發言次數,總發言次數,平均相關性,最大相關性,總相關性,基礎關心度,加權關心度,質量加分,最終關心度評分,直接參與率,低相關率,中相關率,高相關率
林楚茵,74,2,19,14,4,306,0.006515882698943624,0.3913009464740753,1.993860105876749,4.0,1.993860105876749,2.0,7.993860105876749,0.006535947712418301,0.06209150326797386,0.0457516339869281,0.013071895424836602
林楚茵,75,2,11,11,8,306,0.010642737505142282,0.7642192840576172,3.2566776765735383,4.0,3.2566776765735383,4.0,11.256677676573538,0.006535947712418301,0.03594771241830065,0.03594771241830065,0.026143790849673203
林楚茵,76,0,7,4,3,306,0.006986375567398009,0.6566628813743591,2.137830923623791,0.0,2.137830923623791,1.5,3.637830923623791,0.0,0.02287581699346405,0.013071895424836602,0.00980392156862745
林楚茵,77,4,13,4,1,306,0.003829569265642716,0.5307739973068237,1.171848195286671,8.0,1.171848195286671,0.5,9.671848195286671,0.013071895424836602,0.042483660130718956,0.013071895424836602,0.0032679738562091504
林楚茵,78,1,2,1,1,306,0.0016770118876664566,0.4506060481071472,0.5131656376259357,2.0,0.5131656376259357,0.5,3.013165637625936,0.0032679738562091504,0.006535947712418301,0.0032679738562091504,0.0032679738562091504
林楚茵,79,2,15,4,0,306,0.002124918458594234,0.08939488977193832,0.6502250483298356,4.0,0.6502250483298356,0.0,4.650225048329836,0.006535947712418301,0.049019607843137254,0.013071895424836602,0.0
林楚茵,80,0,10,10,10,306,0.030902790838255024,0.9503071904182434,9.456253996506037,0.0,9.456253996506037,5.0,14.456253996506037,0.0,0.032679738562091505,0.032679738562091505,0.032679738562091505
林楚茵,81,1,0,0,0,306,0.00020476750383813282,0.007363814860582352,0.06265885617446865,2.0,0.06265885617446865,0.0,2.0626588561744685,0.0032679738562091504,0.0,0.0,0.0
林楚茵,82,0,4,4,2,306,0.002987037884722062,0.5336054563522339,0.914033592724951,0.0,0.914033592724951,1.0,1.914033592724951,0.0,0.013071895424836602,0.013071895424836602,0.006535947712418301
林楚茵,83,4,72,54,26,306,0.03783462539523472,0.47041502594947815,11.577395370941822,8.0,11.577395370941822,13.0,32.57739537094182,0.013071895424836602,0.23529411764705882,0.17647058823529413,0.08496732026143791
林楚茵,84,2,5,2,0,306,0.0016692685874445412,0.07971756160259247,0.5107961877580296,4.0,0.5107961877580296,0.0,4.51079618775803,0.006535947712418301,0.016339869281045753,0.006535947712418301,0.0
林楚茵,85,2,3,3,2,306,0.004292850299530281,0.7063522934913635,1.313612191656266,4.0,1.313612191656266,1.0,6.313612191656266,0.006535947712418301,0.00980392156862745,0.00980392156862745,0.006535947712418301
林楚茵,86,1,16,5,2,306,0.005762817703197019,0.6610208749771118,1.7634222171782876,2.0,1.7634222171782876,1.0,4.763422217178288,0.0032679738562091504,0.05228758169934641,0.016339869281045753,0.006535947712418301
林楚茵,87,6,30,17,14,306,0.02732979508279576,0.6680328845977783,8.362917295335503,12.0,8.362917295335503,7.0,27.362917295335503,0.0196078431372549,0.09803921568627451,0.05555555555555555,0.0457516339869281
林楚茵,88,0,1,1,1,306,0.002484669812146435,0.7435487508773804,0.760308962516809,0.0,0.760308962516809,0.5,1.2603089625168091,0.0,0.0032679738562091504,0.0032679738562091504,0.0032679738562091504
林楚茵,90,2,7,7,2,306,0.002260993068565016,0.16273318231105804,0.6918638789808949,4.0,0.6918638789808949,1.0,5.691863878980895,0.006535947712418301,0.02287581699346405,0.02287581699346405,0.006535947712418301
林楚茵,91,0,17,10,4,306,0.006127363695575751,0.5531049370765686,1.8749732908461798,0.0,1.8749732908461798,2.0,3.87497329084618,0.0,0.05555555555555555,0.032679738562091505,0.013071895424836602
林楚茵,92,0,3,1,1,306,0.002080547682911042,0.5236085653305054,0.6366475909707788,0.0,0.6366475909707788,0.5,1.136647590970779,0.0,0.00980392156862745,0.0032679738562091504,0.0032679738562091504
林楚茵,94,0,7,5,5,306,0.005532616205783034,0.6012767553329468,1.6929805589696083,0.0,1.6929805589696083,2.5,4.192980558969609,0.0,0.02287581699346405,0.016339869281045753,0.016339869281045753
林楚茵,95,0,2,1,1,306,0.0005689548040193318,0.11619418114423752,0.1741001700299155,0.0,0.1741001700299155,0.5,0.6741001700299155,0.0,0.006535947712418301,0.0032679738562091504,0.0032679738562091504
林楚茵,96,2,3,2,0,306,0.0006347355684524654,0.07782679051160812,0.1942290839464544,4.0,0.1942290839464544,0.0,4.194229083946454,0.006535947712418301,0.00980392156862745,0.006535947712418301,0.0
林楚茵,97,2,15,5,1,306,0.004740444339076515,0.7670029997825623,1.4505759677574135,4.0,1.4505759677574135,0.5,5.9505759677574135,0.006535947712418301,0.049019607843137254,0.016339869281045753,0.0032679738562091504
林楚茵,98,3,3,3,3,306,0.006030629695534998,0.6778035163879395,1.8453726868337093,6.0,1.8453726868337093,1.5,9.34537268683371,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.00980392156862745
林楚茵,99,0,29,12,4,306,0.01184357584722849,0.5663890242576599,3.624134209251918,0.0,3.624134209251918,2.0,5.624134209251919,0.0,0.09477124183006536,0.0392156862745098,0.013071895424836602
林楚茵,100,6,0,0,0,306,0.0006422371359156412,0.008665494620800018,0.1965245635901862,12.0,0.1965245635901862,0.0,12.196524563590186,0.0196078431372549,0.0,0.0,0.0
林楚茵,102,8,4,3,0,306,0.0011552193613923083,0.08935337513685226,0.3534971245860463,16.0,0.3534971245860463,0.0,16.353497124586045,0.026143790849673203,0.013071895424836602,0.00980392156862745,0.0
林楚茵,103,0,18,8,4,306,0.005321599918587066,0.5291878581047058,1.6284095750876424,0.0,1.6284095750876424,2.0,3.6284095750876424,0.0,0.058823529411764705,0.026143790849673203,0.013071895424836602
林楚茵,104,0,9,2,2,306,0.003436454614981065,0.4283338189125061,1.051555112184206,0.0,1.051555112184206,1.0,2.051555112184206,0.0,0.029411764705882353,0.006535947712418301,0.006535947712418301
林楚茵,105,1,9,2,0,306,0.0020587694982660753,0.059506483376026154,0.629983466469419,2.0,0.629983466469419,0.0,2.629983466469419,0.0032679738562091504,0.029411764705882353,0.006535947712418301,0.0
林楚茵,107,0,15,4,3,306,0.008305990209972445,0.7718197703361511,2.541633004251568,0.0,2.541633004251568,1.5,4.041633004251568,0.0,0.049019607843137254,0.013071895424836602,0.00980392156862745
林楚茵,108,3,64,38,1,306,0.014251028519110484,0.49294334650039673,4.360814726847808,6.0,4.360814726847808,0.5,10.860814726847808,0.00980392156862745,0.20915032679738563,0.12418300653594772,0.0032679738562091504
林楚茵,109,2,0,0,0,306,1.931710505614304e-06,0.0003546130028553307,0.000591103414717977,4.0,0.000591103414717977,0.0,4.000591103414718,0.006535947712418301,0.0,0.0,0.0
林楚茵,111,2,0,0,0,306,8.687757226041833e-05,0.019644146785140038,0.02658453711168801,4.0,0.02658453711168801,0.0,4.026584537111688,0.006535947712418301,0.0,0.0,0.0
林楚茵,112,0,7,1,1,306,0.002103363286927327,0.36939868330955505,0.643629165799762,0.0,0.643629165799762,0.5,1.1436291657997621,0.0,0.02287581699346405,0.0032679738562091504,0.0032679738562091504
林楚茵,113,0,1,1,1,306,0.000626633297781017,0.10924528539180756,0.1917497891209912,0.0,0.1917497891209912,0.5,0.6917497891209912,0.0,0.0032679738562091504,0.0032679738562091504,0.0032679738562091504
林楚茵,114,0,9,3,1,306,0.002612258736293073,0.3294902443885803,0.7993511733056804,0.0,0.7993511733056804,0.5,1.2993511733056804,0.0,0.029411764705882353,0.00980392156862745,0.0032679738562091504
林楚茵,115,0,15,7,5,306,0.01290614955203476,0.6867179274559021,3.9492817629226367,0.0,3.9492817629226367,2.5,6.449281762922636,0.0,0.049019607843137254,0.02287581699346405,0.016339869281045753
林楚茵,116,0,11,10,2,306,0.00670431027195079,0.7676370143890381,2.0515189432169416,0.0,2.0515189432169416,1.0,3.0515189432169416,0.0,0.03594771241830065,0.032679738562091505,0.006535947712418301
林楚茵,117,5,11,11,11,306,0.021728845572829593,0.8741801977157593,6.649026745285855,10.0,6.649026745285855,5.5,22.149026745285855,0.016339869281045753,0.03594771241830065,0.03594771241830065,0.03594771241830065
林楚茵,118,0,84,20,8,306,0.015550297923798074,0.389422208070755,4.758391164682211,0.0,4.758391164682211,4.0,8.75839116468221,0.0,0.27450980392156865,0.06535947712418301,0.026143790849673203
林楚茵,120,2,6,3,3,306,0.002210965726407291,0.16511695086956024,0.676555512280631,4.0,0.676555512280631,1.5,6.176555512280631,0.006535947712418301,0.0196078431372549,0.00980392156862745,0.00980392156862745
林楚茵,123,1,2,2,0,306,0.0007370268796316436,0.07024161517620087,0.22553022516728294,2.0,0.22553022516728294,0.0,2.225530225167283,0.0032679738562091504,0.006535947712418301,0.006535947712418301,0.0
林楚茵,124,1,12,6,3,306,0.003363548926151026,0.1585586816072464,1.029245971402214,2.0,1.029245971402214,1.5,4.529245971402214,0.0032679738562091504,0.0392156862745098,0.0196078431372549,0.00980392156862745
林楚茵,127,1,12,5,2,306,0.004662032736325088,0.6796988844871521,1.4265820173154768,2.0,1.4265820173154768,1.0,4.426582017315477,0.0032679738562091504,0.0392156862745098,0.016339869281045753,0.006535947712418301
林楚茵,128,0,63,38,17,306,0.025972776398483853,0.5670208930969238,7.947669577936059,0.0,7.947669577936059,8.5,16.44766957793606,0.0,0.20588235294117646,0.12418300653594772,0.05555555555555555
林楚茵,129,11,1,0,0,306,9.05413308428036e-05,0.02518601156771183,0.027705647237897903,22.0,0.027705647237897903,0.0,22.027705647237898,0.03594771241830065,0.0032679738562091504,0.0,0.0
林楚茵,130,6,1,0,0,306,0.00018348384702226658,0.02907329611480236,0.056146057188813575,12.0,0.056146057188813575,0.0,12.056146057188814,0.0196078431372549,0.0032679738562091504,0.0,0.0
林楚茵,131,2,0,0,0,306,1.1425081152104583e-05,0.0007627503946423531,0.0034960748325440025,4.0,0.0034960748325440025,0.0,4.003496074832544,0.006535947712418301,0.0,0.0,0.0
林楚茵,132,1,20,7,1,306,0.00476365915761327,0.46784016489982605,1.4576797022296604,2.0,1.4576797022296604,0.5,3.9576797022296604,0.0032679738562091504,0.06535947712418301,0.02287581699346405,0.0032679738562091504
林楚茵,133,2,5,3,2,306,0.0025362756295129914,0.46979108452796936,0.7761003426309754,4.0,0.7761003426309754,1.0,5.776100342630976,0.006535947712418301,0.016339869281045753,0.00980392156862745,0.006535947712418301
林楚茵,134,0,2,1,1,306,0.0006122308391105657,0.13242176175117493,0.1873426367678331,0.0,0.1873426367678331,0.5,0.6873426367678331,0.0,0.006535947712418301,0.0032679738562091504,0.0032679738562091504
林楚茵,135,3,1,0,0,306,0.0011968633650157367,0.039438389241695404,0.3662401896948154,6.0,0.3662401896948154,0.0,6.366240189694816,0.00980392156862745,0.0032679738562091504,0.0,0.0
林楚茵,136,1,11,8,1,306,0.0037947474003045224,0.3508848249912262,1.1611927044931838,2.0,1.1611927044931838,0.5,3.6611927044931836,0.0032679738562091504,0.03594771241830065,0.026143790849673203,0.0032679738562091504
林楚茵,137,2,5,0,0,306,0.001151546370777536,0.04990381747484207,0.35237318945792606,4.0,0.35237318945792606,0.0,4.352373189457926,0.006535947712418301,0.016339869281045753,0.0,0.0
林楚茵,138,0,9,3,1,306,0.001695982187131584,0.1450939029455185,0.5189705492622647,0.0,0.5189705492622647,0.5,1.0189705492622647,0.0,0.029411764705882353,0.00980392156862745,0.0032679738562091504
林楚茵,139,10,12,4,0,306,0.002300063946793797,0.08560847491025925,0.703819567718902,20.0,0.703819567718902,0.0,20.703819567718902,0.032679738562091505,0.0392156862745098,0.013071895424836602,0.0
林楚茵,141,4,4,0,0,306,0.000953988184389857,0.0499875433743,0.29192038442329626,8.0,0.29192038442329626,0.0,8.291920384423296,0.013071895424836602,0.013071895424836602,0.0,0.0
林楚茵,142,3,5,2,0,306,0.0011844904932623596,0.07377428561449051,0.36245409093828207,6.0,0.36245409093828207,0.0,6.362454090938282,0.00980392156862745,0.016339869281045753,0.006535947712418301,0.0
林楚茵,144,1,32,19,7,306,0.007794562607948963,0.1192692443728447,2.385136158032383,2.0,2.385136158032383,3.5,7.885136158032383,0.0032679738562091504,0.10457516339869281,0.06209150326797386,0.02287581699346405
林楚茵,145,1,18,11,3,306,0.008151198019148242,0.5691440105438232,2.4942665938593622,2.0,2.4942665938593622,1.5,5.994266593859362,0.0032679738562091504,0.058823529411764705,0.03594771241830065,0.00980392156862745
林楚茵,146,4,4,4,0,306,0.0009519502489976908,0.07046777755022049,0.29129677619329336,8.0,0.29129677619329336,0.0,8.291296776193294,0.013071895424836602,0.013071895424836602,0.013071895424836602,0.0
林楚茵,147,1,7,6,3,306,0.00511786348654136,0.5676031708717346,1.5660662268816563,2.0,1.5660662268816563,1.5,5.066066226881656,0.0032679738562091504,0.02287581699346405,0.0196078431372549,0.00980392156862745
林楚茵,148,0,3,1,1,306,0.0009427136342028484,0.20336738228797913,0.2884703720660716,0.0,0.2884703720660716,0.5,0.7884703720660716,0.0,0.00980392156862745,0.0032679738562091504,0.0032679738562091504
林楚茵,149,2,51,24,8,306,0.016490125384971157,0.530062735080719,5.045978367801174,4.0,5.045978367801174,4.0,13.045978367801174,0.006535947712418301,0.16666666666666666,0.0784313725490196,0.026143790849673203
林楚茵,150,1,18,8,3,306,0.007253832320997862,0.5233083963394165,2.219672690225346,2.0,2.219672690225346,1.5,5.719672690225346,0.0032679738562091504,0.058823529411764705,0.026143790849673203,0.00980392156862745
林楚茵,151,1,9,4,2,306,0.0025032101111026046,0.13300271332263947,0.765982293997397,2.0,0.765982293997397,1.0,3.7659822939973973,0.0032679738562091504,0.029411764705882353,0.013071895424836602,0.006535947712418301
林楚茵,152,0,8,5,3,306,0.0054394220942357045,0.6659215092658997,1.6644631608361256,0.0,1.6644631608361256,1.5,3.1644631608361253,0.0,0.026143790849673203,0.016339869281045753,0.00980392156862745
林楚茵,153,0,4,3,1,306,0.0014312688718355962,0.12137342989444733,0.4379682747816924,0.0,0.4379682747816924,0.5,0.9379682747816924,0.0,0.013071895424836602,0.00980392156862745,0.0032679738562091504
林楚茵,154,7,26,17,7,306,0.013660558727745967,0.506740152835846,4.180130970690266,14.0,4.180130970690266,3.5,21.680130970690264,0.02287581699346405,0.08496732026143791,0.05555555555555555,0.02287581699346405
林楚茵,155,4,3,0,0,306,0.0007854720310055339,0.0309380441904068,0.2403544414876934,8.0,0.2403544414876934,0.0,8.240354441487693,0.013071895424836602,0.00980392156862745,0.0,0.0
林楚茵,157,2,20,20,12,306,0.014124295077440188,0.7166688442230225,4.322034293696698,4.0,4.322034293696698,6.0,14.322034293696698,0.006535947712418301,0.06535947712418301,0.06535947712418301,0.0392156862745098
林楚茵,158,0,9,8,6,306,0.003703036958344149,0.16909070312976837,1.1331293092533097,0.0,1.1331293092533097,3.0,4.1331293092533095,0.0,0.029411764705882353,0.026143790849673203,0.0196078431372549
林楚茵,159,0,6,4,1,306,0.002995136898400965,0.577333390712738,0.9165118909106953,0.0,0.9165118909106953,0.5,1.4165118909106953,0.0,0.0196078431372549,0.013071895424836602,0.0032679738562091504
林楚茵,160,0,18,7,2,306,0.004974776116534672,0.3488314151763916,1.5222814916596095,0.0,1.5222814916596095,1.0,2.5222814916596095,0.0,0.058823529411764705,0.02287581699346405,0.006535947712418301
林楚茵,162,0,36,13,9,306,0.016178557726432407,0.5018342733383179,4.9506386642883164,0.0,4.9506386642883164,4.5,9.450638664288316,0.0,0.11764705882352941,0.042483660130718956,0.029411764705882353
林楚茵,163,1,0,0,0,306,6.789121680693126e-05,0.014383760280907154,0.020774712342920963,2.0,0.020774712342920963,0.0,2.020774712342921,0.0032679738562091504,0.0,0.0,0.0
林楚茵,164,1,1,1,1,306,0.000698784654785909,0.1966945379972458,0.21382810436448815,2.0,0.21382810436448815,0.5,2.713828104364488,0.0032679738562091504,0.0032679738562091504,0.0032679738562091504,0.0032679738562091504
林楚茵,165,3,5,0,0,306,0.000952982526811916,0.04804754629731178,0.2916126532044463,6.0,0.2916126532044463,0.0,6.291612653204446,0.00980392156862745,0.016339869281045753,0.0,0.0
林楚茵,166,0,14,2,1,306,0.003186409456189782,0.43557772040367126,0.9750412935940733,0.0,0.9750412935940733,0.5,1.4750412935940733,0.0,0.0457516339869281,0.006535947712418301,0.0032679738562091504
林楚茵,167,1,7,1,0,306,0.0013853052539360285,0.07075341790914536,0.42390340770442475,2.0,0.42390340770442475,0.0,2.4239034077044246,0.0032679738562091504,0.02287581699346405,0.0032679738562091504,0.0
林楚茵,168,3,0,0,0,306,1.1855748315286165e-05,0.002867540344595909,0.0036278589844775666,6.0,0.0036278589844775666,0.0,6.003627858984477,0.00980392156862745,0.0,0.0,0.0
林楚茵,169,0,7,5,1,306,0.0021367800933174788,0.13597622513771057,0.6538547085551485,0.0,0.6538547085551485,0.5,1.1538547085551485,0.0,0.02287581699346405,0.016339869281045753,0.0032679738562091504
林楚茵,170,1,5,0,0,306,0.0007412015862060132,0.04320057854056358,0.22680768537904006,2.0,0.22680768537904006,0.0,2.22680768537904,0.0032679738562091504,0.016339869281045753,0.0,0.0
林楚茵,171,1,16,6,1,306,0.0029114953526537526,0.11158810555934906,0.8909175779120483,2.0,0.8909175779120483,0.5,3.3909175779120484,0.0032679738562091504,0.05228758169934641,0.0196078431372549,0.0032679738562091504
林楚茵,172,1,2,1,0,306,0.0018430312999867698,0.052713509649038315,0.5639675777959515,2.0,0.5639675777959515,0.0,2.5639675777959514,0.0032679738562091504,0.006535947712418301,0.0032679738562091504,0.0
林楚茵,173,0,23,15,9,306,0.013410221213087407,0.5628748536109924,4.1035276912047465,0.0,4.1035276912047465,4.5,8.603527691204746,0.0,0.07516339869281045,0.049019607843137254,0.029411764705882353
林楚茵,174,0,9,5,2,306,0.005036019857692468,0.5408331751823425,1.5410220764538953,0.0,1.5410220764538953,1.0,2.5410220764538956,0.0,0.029411764705882353,0.016339869281045753,0.006535947712418301
林楚茵,176,3,3,3,0,306,0.0009820389513827909,0.08918429166078568,0.300503919123134,6.0,0.300503919123134,0.0,6.300503919123134,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.0
林楚茵,181,0,74,45,19,306,0.027282767365883937,0.4846291244029999,8.348526813960484,0.0,8.348526813960484,9.5,17.848526813960483,0.0,0.24183006535947713,0.14705882352941177,0.06209150326797386
林楚茵,182,1,2,1,1,306,0.003219329469871372,0.8469445705413818,0.9851148177806398,2.0,0.9851148177806398,0.5,3.48511481778064,0.0032679738562091504,0.006535947712418301,0.0032679738562091504,0.0032679738562091504
林楚茵,183,0,20,15,7,306,0.007592171372503036,0.3870886266231537,2.323204439985929,0.0,2.323204439985929,3.5,5.823204439985929,0.0,0.06535947712418301,0.049019607843137254,0.02287581699346405
林楚茵,184,0,4,2,1,306,0.002912012032930511,0.707509458065033,0.8910756820767364,0.0,0.8910756820767364,0.5,1.3910756820767363,0.0,0.013071895424836602,0.006535947712418301,0.0032679738562091504
林楚茵,185,0,22,19,11,306,0.013641354375094653,0.5112102031707764,4.174254438778964,0.0,4.174254438778964,5.5,9.674254438778963,0.0,0.0718954248366013,0.06209150326797386,0.03594771241830065
林楚茵,187,1,18,7,2,306,0.004407327898490885,0.45285481214523315,1.3486423369382108,2.0,1.3486423369382108,1.0,4.348642336938211,0.0032679738562091504,0.058823529411764705,0.02287581699346405,0.006535947712418301
林楚茵,188,0,10,3,1,306,0.003209759159755898,0.353724867105484,0.9821863028853048,0.0,0.9821863028853048,0.5,1.4821863028853048,0.0,0.032679738562091505,0.00980392156862745,0.0032679738562091504
林楚茵,189,0,43,17,8,306,0.019203606773370678,0.6253311634063721,5.876303672651428,0.0,5.876303672651428,4.0,9.876303672651428,0.0,0.14052287581699346,0.05555555555555555,0.026143790849673203
林楚茵,191,0,2,1,1,306,0.00252577101468289,0.7415599226951599,0.7728859304929643,0.0,0.7728859304929643,0.5,1.2728859304929643,0.0,0.006535947712418301,0.0032679738562091504,0.0032679738562091504
林楚茵,193,0,11,6,1,306,0.003268166242943272,0.27963554859161377,1.0000588703406412,0.0,1.0000588703406412,0.5,1.5000588703406412,0.0,0.03594771241830065,0.0196078431372549,0.0032679738562091504
林楚茵,194,0,16,6,4,306,0.006022563766057882,0.5325153470039368,1.842904512413712,0.0,1.842904512413712,2.0,3.8429045124137122,0.0,0.05228758169934641,0.0196078431372549,0.013071895424836602
林楚茵,195,0,21,13,4,306,0.0057972233733711385,0.40941742062568665,1.7739503522515683,0.0,1.7739503522515683,2.0,3.7739503522515685,0.0,0.06862745098039216,0.042483660130718956,0.013071895424836602
林楚茵,196,2,18,4,0,306,0.003947070155875951,0.09305168688297272,1.207803467698041,4.0,1.207803467698041,0.0,5.2078034676980405,0.006535947712418301,0.058823529411764705,0.013071895424836602,0.0
林楚茵,197,0,7,4,2,306,0.004536153796915926,0.6760653853416443,1.3880630618562733,0.0,1.3880630618562733,1.0,2.3880630618562733,0.0,0.02287581699346405,0.013071895424836602,0.006535947712418301
林楚茵,198,1,1,0,0,306,0.00046750923753033884,0.04985582083463669,0.14305782668428368,2.0,0.14305782668428368,0.0,2.1430578266842835,0.0032679738562091504,0.0032679738562091504,0.0,0.0
陳歐珀,3,0,1,1,1,195,0.003493427815908595,0.6774818897247314,0.681218424102176,0.0,0.681218424102176,0.5,1.181218424102176,0.0,0.005128205128205128,0.005128205128205128,0.005128205128205128
陳歐珀,4,2,2,1,0,195,0.0006984229717560296,0.0641995444893837,0.13619247949242577,4.0,0.13619247949242577,0.0,4.136192479492426,0.010256410256410256,0.010256410256410256,0.005128205128205128,0.0
陳歐珀,5,25,25,16,2,195,0.011133831486268835,0.36075931787490845,2.1710971398224226,50.0,2.1710971398224226,1.0,53.17109713982242,0.1282051282051282,0.1282051282051282,0.08205128205128205,0.010256410256410256
陳歐珀,7,0,52,31,17,195,0.02955312224100812,0.5620695948600769,5.762858836996584,0.0,5.762858836996584,8.5,14.262858836996584,0.0,0.26666666666666666,0.15897435897435896,0.08717948717948718
陳歐珀,8,1,1,0,0,195,0.00023902047475685378,0.04267197102308273,0.04660899257758649,2.0,0.04660899257758649,0.0,2.0466089925775863,0.005128205128205128,0.005128205128205128,0.0,0.0
陳歐珀,9,0,20,10,8,195,0.02055776799012916,0.6035621166229248,4.008764758075186,0.0,4.008764758075186,4.0,8.008764758075186,0.0,0.10256410256410256,0.05128205128205128,0.041025641025641026
陳歐珀,10,0,8,1,1,195,0.002277604856312466,0.13426154851913452,0.44413294698093086,0.0,0.44413294698093086,0.5,0.9441329469809309,0.0,0.041025641025641026,0.005128205128205128,0.005128205128205128
陳歐珀,11,0,1,1,1,195,0.0006858007057647417,0.11304855346679688,0.1337311376241246,0.0,0.1337311376241246,0.5,0.6337311376241246,0.0,0.005128205128205128,0.005128205128205128,0.005128205128205128
陳歐珀,12,0,3,3,3,195,0.005069010533413454,0.66791832447052,0.9884570540156234,0.0,0.9884570540156234,1.5,2.4884570540156234,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385
陳歐珀,13,7,11,4,3,195,0.008617509330057995,0.45961835980415344,1.6804143193613092,14.0,1.6804143193613092,1.5,17.18041431936131,0.035897435897435895,0.05641025641025641,0.020512820512820513,0.015384615384615385
陳歐珀,16,0,4,3,1,195,0.00463285414717463,0.7058449983596802,0.9034065586990528,0.0,0.9034065586990528,0.5,1.4034065586990527,0.0,0.020512820512820513,0.015384615384615385,0.005128205128205128
陳歐珀,18,0,4,3,1,195,0.0014077779087579222,0.1038837730884552,0.27451669220779484,0.0,0.27451669220779484,0.5,0.7745166922077948,0.0,0.020512820512820513,0.015384615384615385,0.005128205128205128
陳歐珀,20,1,0,0,0,195,1.8500098691604536e-05,0.0035821720957756042,0.0036075192448628843,2.0,0.0036075192448628843,0.0,2.003607519244863,0.005128205128205128,0.0,0.0,0.0
陳歐珀,21,3,1,1,0,195,0.0005326890427479931,0.07564859092235565,0.10387436333585866,6.0,0.10387436333585866,0.0,6.1038743633358585,0.015384615384615385,0.005128205128205128,0.005128205128205128,0.0
陳歐珀,22,1,0,0,0,195,4.200111237450033e-25,4.1518219602881363e-23,8.190216913027564e-23,2.0,8.190216913027564e-23,0.0,2.0,0.005128205128205128,0.0,0.0,0.0
陳歐珀,23,6,8,6,5,195,0.004760574591833306,0.14513663947582245,0.9283120454074947,12.0,0.9283120454074947,2.5,15.428312045407495,0.03076923076923077,0.041025641025641026,0.03076923076923077,0.02564102564102564
陳歐珀,25,3,1,1,1,195,0.005128250698380835,0.9999918341636658,1.0000088861842629,6.0,1.0000088861842629,0.5,7.500008886184263,0.015384615384615385,0.005128205128205128,0.005128205128205128,0.005128205128205128
陳歐珀,26,0,25,20,17,195,0.042757023174978544,0.5841147899627686,8.337619519120816,0.0,8.337619519120816,8.5,16.837619519120814,0.0,0.1282051282051282,0.10256410256410256,0.08717948717948718
陳歐珀,27,5,1,1,0,195,0.00040026142082024785,0.06580837815999985,0.07805097705994833,10.0,0.07805097705994833,0.0,10.078050977059949,0.02564102564102564,0.005128205128205128,0.005128205128205128,0.0
陳歐珀,28,0,1,1,1,195,0.0023771418117795717,0.4545400142669678,0.46354265329701644,0.0,0.46354265329701644,0.5,0.9635426532970164,0.0,0.005128205128205128,0.005128205128205128,0.005128205128205128
陳歐珀,29,0,19,12,1,195,0.008323123219821425,0.3729904592037201,1.6230090278651779,0.0,1.6230090278651779,0.5,2.123009027865178,0.0,0.09743589743589744,0.06153846153846154,0.005128205128205128
陳歐珀,30,2,52,42,32,195,0.07842731201379965,0.5824039578437805,15.293325842690933,4.0,15.293325842690933,16.0,35.29332584269093,0.010256410256410256,0.26666666666666666,0.2153846153846154,0.1641025641025641
陳歐珀,31,0,3,1,1,195,0.0041333120872948164,0.6759451627731323,0.8059958570224892,0.0,0.8059958570224892,0.5,1.3059958570224892,0.0,0.015384615384615385,0.005128205128205128,0.005128205128205128
陳歐珀,34,8,13,4,1,195,0.004979596002873835,0.3118423521518707,0.9710212205603979,16.0,0.9710212205603979,0.5,17.4710212205604,0.041025641025641026,0.06666666666666667,0.020512820512820513,0.005128205128205128
陳歐珀,36,2,0,0,0,195,2.1429945728989453e-05,0.003605443751439452,0.004178839417152943,4.0,0.004178839417152943,0.0,4.004178839417153,0.010256410256410256,0.0,0.0,0.0
陳歐珀,37,0,23,9,3,195,0.00716551352093529,0.13882103562355042,1.3972751365823814,0.0,1.3972751365823814,1.5,2.8972751365823814,0.0,0.11794871794871795,0.046153846153846156,0.015384615384615385
陳歐珀,39,1,24,8,4,195,0.010748322018667622,0.3625648021697998,2.0959227936401863,2.0,2.0959227936401863,2.0,6.095922793640186,0.005128205128205128,0.12307692307692308,0.041025641025641026,0.020512820512820513
陳歐珀,43,0,6,3,2,195,0.0074626372820024685,0.5444703698158264,1.4552142699904813,0.0,1.4552142699904813,1.0,2.4552142699904813,0.0,0.03076923076923077,0.015384615384615385,0.010256410256410256
陳歐珀,44,4,0,0,0,195,0.00014192765111832153,0.018367674201726913,0.0276758919680727,8.0,0.0276758919680727,0.0,8.027675891968073,0.020512820512820513,0.0,0.0,0.0
陳歐珀,46,5,0,0,0,195,1.247085387545993e-06,3.6321362131275237e-05,0.00024318165057146863,10.0,0.00024318165057146863,0.0,10.000243181650571,0.02564102564102564,0.0,0.0,0.0
陳歐珀,47,0,19,6,3,195,0.009683570591925398,0.44273480772972107,1.8882962654254527,0.0,1.8882962654254527,1.5,3.3882962654254527,0.0,0.09743589743589744,0.03076923076923077,0.015384615384615385
陳歐珀,48,1,4,3,2,195,0.006131936205788278,0.5489532351493835,1.1957275601287143,2.0,1.1957275601287143,1.0,4.195727560128715,0.005128205128205128,0.020512820512820513,0.015384615384615385,0.010256410256410256
